[6,000] MAE: 18,303,571,417.10379, RMSE: 68,106,607,153.266945, R2: -2,634,545,026,899,714,048. – 0:00:03.034980 – 29.75 KB
[6,100] MAE: 18,300,612,518.584873, RMSE: 67,682,911,487.298859, R2: -2,601,412,918,415,414,272. – 0:00:03.085335 – 29.75 KB
[6,200] MAE: 18,361,809,107.401443, RMSE: 67,368,942,579.209648, R2: -2,579,790,963,184,344,576. – 0:00:03.135768 – 29.75 KB
[6,300] MAE: 18,552,783,894.441223, RMSE: 67,290,084,051.556717, R2: -2,575,949,757,575,052,800. – 0:00:03.186190 – 29.75 KB
[6,400] MAE: 19,020,134,948.169838, RMSE: 67,859,237,317.817154, R2: -2,624,210,485,729,587,712. – 0:00:03.236575 – 29.75 KB
[6,500] MAE: 19,699,727,225.580585, RMSE: 70,579,008,825.44133, R2: -2,834,914,291,526,904,320. – 0:00:03.287006 – 29.75 KB
[6,600] MAE: 20,598,276,346.081478, RMSE: 75,946,078,816.839478, R2: -3,283,869,799,206,730,752. – 0:00:03.337373 – 29.75 KB
[6,700] MAE: 21,131,519,200.398312, RMSE: 77,595,667,578.80899, R2: -3,429,579,371,003,419,648. – 0:00:03.388052 – 29.75 KB
[6,800] MAE: 21,315,902,991.084255, RMSE: 77,652,318,109.545792, R2: -3,433,873,362,225,911,808. – 0:00:03.438245 – 29.75 KB
[6,900] MAE: 21,503,890,947.062222, RMSE: 77,480,881,430.853683, R2: -3,414,678,582,588,946,432. – 0:00:03.488405 – 29.75 KB
[7,000] MAE: 21,485,619,387.51157, RMSE: 77,058,001,684.856171, R2: -3,377,597,721,422,653,440. – 0:00:03.538427 – 29.75 KB
[7,100] MAE: 21,737,340,681.437256, RMSE: 77,495,553,841.044907, R2: -3,413,476,104,360,247,296. – 0:00:03.588512 – 29.75 KB
[7,200] MAE: 21,888,210,640.725403, RMSE: 77,384,593,990.79686, R2: -3,406,041,157,475,916,288. – 0:00:03.638629 – 29.75 KB
[7,300] MAE: 22,120,306,408.010811, RMSE: 77,707,738,552.319092, R2: -3,432,747,888,986,984,960. – 0:00:03.688662 – 29.75 KB
[7,400] MAE: 22,350,467,140.155048, RMSE: 78,073,155,854.876205, R2: -3,467,075,124,904,036,352. – 0:00:03.738752 – 29.75 KB
[7,500] MAE: 22,846,056,101.570347, RMSE: 78,811,775,900.646255, R2: -3,537,629,849,687,011,328. – 0:00:03.788812 – 29.75 KB
[7,600] MAE: 23,123,992,162.731503, RMSE: 79,081,735,473.048431, R2: -3,561,095,689,810,976,768. – 0:00:03.838945 – 29.75 KB
[7,700] MAE: 23,173,058,894.065296, RMSE: 78,839,761,385.658218, R2: -3,535,339,666,534,941,696. – 0:00:03.889018 – 29.75 KB
[7,800] MAE: 23,731,229,274.128773, RMSE: 79,450,471,980.454254, R2: -3,592,381,607,742,033,920. – 0:00:03.939094 – 29.75 KB
[7,900] MAE: 24,158,098,891.537853, RMSE: 80,245,093,088.279724, R2: -3,661,859,037,464,950,784. – 0:00:03.989130 – 29.75 KB
[8,000] MAE: 24,167,795,084.006351, RMSE: 79,887,868,752.186798, R2: -3,625,411,278,285,642,240. – 0:00:04.039241 – 29.75 KB
[8,100] MAE: 24,735,432,939.08392, RMSE: 81,017,099,355.771423, R2: -3,728,817,587,234,597,376. – 0:00:04.089331 – 29.75 KB
[8,200] MAE: 24,864,230,524.847084, RMSE: 81,176,417,888.231842, R2: -3,750,322,964,886,948,352. – 0:00:04.139335 – 29.75 KB
[8,300] MAE: 24,764,742,012.079514, RMSE: 80,765,046,793.652328, R2: -3,715,817,360,252,918,784. – 0:00:04.189468 – 29.75 KB
[8,400] MAE: 24,764,674,929.587364, RMSE: 80,455,127,887.447983, R2: -3,685,677,022,423,864,832. – 0:00:04.239490 – 29.75 KB
[8,500] MAE: 24,712,213,516.220844, RMSE: 80,116,954,399.953918, R2: -3,662,688,797,296,471,552. – 0:00:04.289535 – 29.75 KB
[8,600] MAE: 25,038,872,410.849632, RMSE: 82,282,671,492.339111, R2: -3,863,449,842,477,403,648. – 0:00:04.339635 – 29.75 KB
[8,700] MAE: 25,060,607,310.125504, RMSE: 82,009,622,475.93924, R2: -3,837,719,705,406,774,784. – 0:00:04.389649 – 29.75 KB
[8,800] MAE: 25,173,182,481.341171, RMSE: 82,263,201,712.582886, R2: -3,870,668,698,522,194,944. – 0:00:04.439684 – 29.75 KB
[8,900] MAE: 25,380,351,666.678974, RMSE: 83,087,856,093.402939, R2: -3,948,483,167,211,080,704. – 0:00:04.489770 – 29.75 KB
[9,000] MAE: 25,652,721,485.905586, RMSE: 83,272,328,635.578934, R2: -3,965,043,390,710,127,104. – 0:00:04.540405 – 29.75 KB
[9,100] MAE: 25,880,944,440.96616, RMSE: 83,494,640,347.911514, R2: -3,984,165,041,809,404,416. – 0:00:04.590457 – 29.75 KB
[9,200] MAE: 26,084,410,000.814373, RMSE: 83,612,948,751.223907, R2: -3,986,852,076,959,963,648. – 0:00:04.640556 – 29.75 KB
[9,300] MAE: 26,191,934,593.006718, RMSE: 83,478,486,409.78186, R2: -3,981,858,932,034,402,304. – 0:00:04.690643 – 29.75 KB
[9,400] MAE: 26,587,147,091.48365, RMSE: 83,871,602,621.482346, R2: -4,016,679,526,849,555,968. – 0:00:04.740725 – 29.75 KB
[9,500] MAE: 26,669,177,789.294762, RMSE: 83,634,099,324.87999, R2: -3,993,877,737,393,485,824. – 0:00:04.790804 – 29.75 KB
[9,600] MAE: 26,713,402,578.164314, RMSE: 83,407,619,170.612106, R2: -3,978,818,323,874,275,328. – 0:00:04.840895 – 29.75 KB
[9,700] MAE: 26,622,847,603.052399, RMSE: 83,104,191,527.820877, R2: -3,949,806,130,848,791,040. – 0:00:04.890942 – 29.75 KB
